seqName,SPS,time,iter,enf_mixte,vrac_mixte,helice_mixte,struct_mixte,enf_propre,struct_propre,helice_propre,openGap,extendGap
BB11010,0.2824308531359564,41.46730351448059,7,0.0,2.0,4.0,1.0,0.0,0.0,4.0,15.3,1.7
BB11001,0.9337474120082816,1.2112977504730225,8,0.0,2.0,4.0,1.0,0.0,0.0,4.0,17.5,1.7
BB11002,0.06797752808988763,10.0186448097229,8,0.0,2.0,4.0,1.0,0.0,0.0,4.0,17.5,1.7
BB11003,0.39395161290322583,36.47903776168823,8,0.0,2.0,4.0,1.0,0.0,0.0,4.0,17.5,1.7
BB11004,0.34859675036927623,29.56163501739502,8,0.0,2.0,4.0,1.0,0.0,0.0,4.0,17.5,1.7
BB11008,0.05157894736842105,15.647625923156738,8,0.0,2.0,4.0,1.0,0.0,0.0,4.0,17.5,1.7
BB11009,0.34709193245778613,7.794760704040527,8,0.0,2.0,4.0,1.0,0.0,0.0,4.0,17.5,1.7
BB11010,0.19400077911959485,40.597970485687256,8,0.0,2.0,4.0,1.0,0.0,0.0,4.0,17.5,1.7
BB11001,0.9337474120082816,1.21626615524292,9,0.0,2.0,4.0,1.0,0.0,0.0,4.0,15.9,2.5
BB11002,0.19382022471910113,9.642621755599976,9,0.0,2.0,4.0,1.0,0.0,0.0,4.0,15.9,2.5
BB11003,0.3903225806451613,36.98040699958801,9,0.0,2.0,4.0,1.0,0.0,0.0,4.0,15.9,2.5
BB11004,0.4095378564405113,29.593687534332275,9,0.0,2.0,4.0,1.0,0.0,0.0,4.0,15.9,2.5
BB11008,0.04842105263157895,15.505277156829834,9,0.0,2.0,4.0,1.0,0.0,0.0,4.0,15.9,2.5
BB11009,0.34709193245778613,7.783673048019409,9,0.0,2.0,4.0,1.0,0.0,0.0,4.0,15.9,2.5
BB11010,0.2481495909622127,41.03816628456116,9,0.0,2.0,4.0,1.0,0.0,0.0,4.0,15.9,2.5
BB11001,0.9337474120082816,1.2162611484527588,10,0.0,2.0,4.0,1.0,0.0,0.0,4.0,12.3,2.2
BB11002,0.17640449438202246,9.586519479751587,10,0.0,2.0,4.0,1.0,0.0,0.0,4.0,12.3,2.2
BB11003,0.28266129032258064,36.41383910179138,10,0.0,2.0,4.0,1.0,0.0,0.0,4.0,12.3,2.2
BB11004,0.4945919370698132,29.823333740234375,10,0.0,2.0,4.0,1.0,0.0,0.0,4.0,12.3,2.2
BB11008,0.04631578947368421,15.33078145980835,10,0.0,2.0,4.0,1.0,0.0,0.0,4.0,12.3,2.2
BB11009,0.350844277673546,7.798745155334473,10,0.0,2.0,4.0,1.0,0.0,0.0,4.0,12.3,2.2
BB11010,0.28126217374366963,40.639106035232544,10,0.0,2.0,4.0,1.0,0.0,0.0,4.0,12.3,2.2
BB11001,0.9337474120082816,1.2102506160736084,11,0.0,2.0,4.0,1.0,0.0,0.0,4.0,15.3,1.7
BB11002,0.06797752808988763,9.898298978805542,11,0.0,2.0,4.0,1.0,0.0,0.0,4.0,15.3,1.7
BB11003,0.3996776792908944,35.99979019165039,11,0.0,2.0,4.0,1.0,0.0,0.0,4.0,15.3,1.7
BB11004,0.42133726647000985,29.96267795562744,11,0.0,2.0,4.0,1.0,0.0,0.0,4.0,15.3,1.7
BB11008,0.03894736842105263,15.483219861984253,11,0.0,2.0,4.0,1.0,0.0,0.0,4.0,15.3,1.7
BB11009,0.2919020715630885,8.119574785232544,11,0.0,2.0,4.0,1.0,0.0,0.0,4.0,15.3,1.7
BB11010,0.2824308531359564,40.72235155105591,11,0.0,2.0,4.0,1.0,0.0,0.0,4.0,15.3,1.7
BB11001,0.9337474120082816,1.2102205753326416,12,0.0,2.0,4.0,1.0,0.0,0.0,4.0,12.6,2.6
BB11002,0.1675098369870714,9.433068752288818,12,0.0,2.0,4.0,1.0,0.0,0.0,4.0,12.6,2.6
BB11003,0.28266129032258064,36.20330309867859,12,0.0,2.0,4.0,1.0,0.0,0.0,4.0,12.6,2.6
BB11004,0.4945919370698132,29.632853984832764,12,0.0,2.0,4.0,1.0,0.0,0.0,4.0,12.6,2.6
BB11008,0.04631578947368421,15.347802639007568,12,0.0,2.0,4.0,1.0,0.0,0.0,4.0,12.6,2.6
BB11009,0.350844277673546,7.8819661140441895,12,0.0,2.0,4.0,1.0,0.0,0.0,4.0,12.6,2.6
BB11010,0.28126217374366963,40.88530230522156,12,0.0,2.0,4.0,1.0,0.0,0.0,4.0,12.6,2.6
BB11001,0.9337474120082816,1.1981556415557861,13,0.0,2.0,4.0,1.0,0.0,0.0,4.0,14.8,2.3
BB11002,0.1641371557054525,9.99461817741394,13,0.0,2.0,4.0,1.0,0.0,0.0,4.0,14.8,2.3
BB11003,0.39919354838709675,36.53919839859009,13,0.0,2.0,4.0,1.0,0.0,0.0,4.0,14.8,2.3
BB11004,0.40658800393313665,29.676938772201538,13,0.0,2.0,4.0,1.0,0.0,0.0,4.0,14.8,2.3
BB11008,0.04842105263157895,15.524292707443237,13,0.0,2.0,4.0,1.0,0.0,0.0,4.0,14.8,2.3
BB11009,0.34709193245778613,7.950154781341553,13,0.0,2.0,4.0,1.0,0.0,0.0,4.0,14.8,2.3
BB11010,0.28320997273081416,41.09428381919861,13,0.0,2.0,4.0,1.0,0.0,0.0,4.0,14.8,2.3
BB11001,0.9337474120082816,1.2323100566864014,14,0.0,2.0,4.0,1.0,0.0,0.0,4.0,16.6,2.9
BB11002,0.20730337078651687,9.383930683135986,14,0.0,2.0,4.0,1.0,0.0,0.0,4.0,16.6,2.9
BB11003,0.4012096774193548,36.74377512931824,14,0.0,2.0,4.0,1.0,0.0,0.0,4.0,16.6,2.9
BB11004,0.4060963618485742,30.35875129699707,14,0.0,2.0,4.0,1.0,0.0,0.0,4.0,16.6,2.9
BB11008,0.03894736842105263,16.287803888320923,14,0.0,2.0,4.0,1.0,0.0,0.0,4.0,16.6,2.9
BB11009,0.33771106941838647,8.429456949234009,14,0.0,2.0,4.0,1.0,0.0,0.0,4.0,16.6,2.9
BB11010,0.28320997273081416,42.6634886264801,14,0.0,2.0,4.0,1.0,0.0,0.0,4.0,16.6,2.9
BB11001,0.9337474120082816,1.294468879699707,15,0.0,2.0,4.0,1.0,0.0,0.0,4.0,17.2,2.9
BB11002,0.1842696629213483,9.925884485244751,15,0.0,2.0,4.0,1.0,0.0,0.0,4.0,17.2,2.9
BB11003,0.4012096774193548,36.959341287612915,15,0.0,2.0,4.0,1.0,0.0,0.0,4.0,17.2,2.9
BB11004,0.4139626352015733,29.316956758499146,15,0.0,2.0,4.0,1.0,0.0,0.0,4.0,17.2,2.9
BB11008,0.0,16.540030479431152,15,0.0,2.0,4.0,1.0,0.0,0.0,4.0,17.2,2.9
BB11009,0.33771106941838647,7.931286096572876,15,0.0,2.0,4.0,1.0,0.0,0.0,4.0,17.2,2.9
BB11010,0.28320997273081416,41.02613568305969,15,0.0,2.0,4.0,1.0,0.0,0.0,4.0,17.2,2.9
BB11001,0.9337474120082816,1.2262682914733887,16,0.0,2.0,4.0,1.0,0.0,0.0,4.0,15.6,2.1
BB11002,0.18764044943820224,9.774999141693115,16,0.0,2.0,4.0,1.0,0.0,0.0,4.0,15.6,2.1
BB11003,0.4012096774193548,36.71466565132141,16,0.0,2.0,4.0,1.0,0.0,0.0,4.0,15.6,2.1
BB11004,0.4095378564405113,29.399178981781006,16,0.0,2.0,4.0,1.0,0.0,0.0,4.0,15.6,2.1
BB11008,0.04842105263157895,15.50527834892273,16,0.0,2.0,4.0,1.0,0.0,0.0,4.0,15.6,2.1
BB11009,0.34709193245778613,7.845865488052368,16,0.0,2.0,4.0,1.0,0.0,0.0,4.0,15.6,2.1
BB11010,0.28165173354109857,41.201600551605225,16,0.0,2.0,4.0,1.0,0.0,0.0,4.0,15.6,2.1
BB11001,0.9337474120082816,1.215259313583374,17,0.0,2.0,4.0,1.0,0.0,0.0,4.0,15.8,2.1
BB11002,0.15570545250140527,9.495252132415771,17,0.0,2.0,4.0,1.0,0.0,0.0,4.0,15.8,2.1
BB11003,0.4012096774193548,36.361727714538574,17,0.0,2.0,4.0,1.0,0.0,0.0,4.0,15.8,2.1
BB11004,0.4095378564405113,29.596726179122925,17,0.0,2.0,4.0,1.0,0.0,0.0,4.0,15.8,2.1
BB11008,0.04842105263157895,15.358832120895386,17,0.0,2.0,4.0,1.0,0.0,0.0,4.0,15.8,2.1
BB11009,0.34709193245778613,7.953156232833862,17,0.0,2.0,4.0,1.0,0.0,0.0,4.0,15.8,2.1
BB11010,0.28165173354109857,40.470656871795654,17,0.0,2.0,4.0,1.0,0.0,0.0,4.0,15.8,2.1
BB11001,0.9337474120082816,1.201179027557373,18,0.0,2.0,4.0,1.0,0.0,0.0,4.0,12.3,2.2
BB11002,0.17640449438202246,9.544390678405762,18,0.0,2.0,4.0,1.0,0.0,0.0,4.0,12.3,2.2
BB11003,0.28266129032258064,36.41388940811157,18,0.0,2.0,4.0,1.0,0.0,0.0,4.0,12.3,2.2
BB11004,0.4945919370698132,29.63784623146057,18,0.0,2.0,4.0,1.0,0.0,0.0,4.0,12.3,2.2
BB11008,0.04631578947368421,15.453102111816406,18,0.0,2.0,4.0,1.0,0.0,0.0,4.0,12.3,2.2
BB11009,0.350844277673546,7.804769277572632,18,0.0,2.0,4.0,1.0,0.0,0.0,4.0,12.3,2.2
BB11010,0.28126217374366963,40.67118811607361,18,0.0,2.0,4.0,1.0,0.0,0.0,4.0,12.3,2.2
BB11001,0.9337474120082816,1.2222769260406494,19,0.0,2.0,4.0,1.0,0.0,0.0,4.0,13.4,2.2
BB11002,0.20449438202247192,10.18710446357727,19,0.0,2.0,4.0,1.0,0.0,0.0,4.0,13.4,2.2
BB11003,0.2745967741935484,36.678569078445435,19,0.0,2.0,4.0,1.0,0.0,0.0,4.0,13.4,2.2
BB11004,0.4062961141170684,29.896554946899414,19,0.0,2.0,4.0,1.0,0.0,0.0,4.0,13.4,2.2
BB11008,0.04631578947368421,15.225475072860718,19,0.0,2.0,4.0,1.0,0.0,0.0,4.0,13.4,2.2
BB11009,0.34709193245778613,7.817796468734741,19,0.0,2.0,4.0,1.0,0.0,0.0,4.0,13.4,2.2
BB11010,0.28320997273081416,40.92787289619446,19,0.0,2.0,4.0,1.0,0.0,0.0,4.0,13.4,2.2
BB11001,0.9337474120082816,1.2102196216583252,20,0.0,2.0,4.0,1.0,0.0,0.0,4.0,17.6,1.4
BB11002,0.06797752808988763,10.00564193725586,20,0.0,2.0,4.0,1.0,0.0,0.0,4.0,17.6,1.4
BB11003,0.4004032258064516,36.491045236587524,20,0.0,2.0,4.0,1.0,0.0,0.0,4.0,17.6,1.4
BB11004,0.35056622353520434,29.585725784301758,20,0.0,2.0,4.0,1.0,0.0,0.0,4.0,17.6,1.4
BB11008,0.05157894736842105,15.629593133926392,20,0.0,2.0,4.0,1.0,0.0,0.0,4.0,17.6,1.4
BB11009,0.34709193245778613,7.995237588882446,20,0.0,2.0,4.0,1.0,0.0,0.0,4.0,17.6,1.4
BB11010,0.2645111024542267,40.86574029922485,20,0.0,2.0,4.0,1.0,0.0,0.0,4.0,17.6,1.4
BB11001,0.9337474120082816,1.2223114967346191,21,0.0,2.0,4.0,1.0,0.0,0.0,4.0,17.1,2.0
BB11002,0.20393258426966293,9.527413368225098,21,0.0,2.0,4.0,1.0,0.0,0.0,4.0,17.1,2.0
BB11003,0.4012096774193548,36.847023487091064,21,0.0,2.0,4.0,1.0,0.0,0.0,4.0,17.1,2.0
BB11004,0.4139626352015733,29.84337878227234,21,0.0,2.0,4.0,1.0,0.0,0.0,4.0,17.1,2.0
BB11008,0.0,16.280298948287964,21,0.0,2.0,4.0,1.0,0.0,0.0,4.0,17.1,2.0
BB11009,0.33771106941838647,7.890991449356079,21,0.0,2.0,4.0,1.0,0.0,0.0,4.0,17.1,2.0
BB11010,0.28165173354109857,41.182549238204956,21,0.0,2.0,4.0,1.0,0.0,0.0,4.0,17.1,2.0
BB11001,0.8423236514522822,1.246290683746338,22,0.0,2.0,4.0,1.0,0.0,0.0,4.0,17.4,1.0
BB11002,0.15496911847276812,9.520326375961304,22,0.0,2.0,4.0,1.0,0.0,0.0,4.0,17.4,1.0
BB11003,0.4004032258064516,36.852999687194824,22,0.0,2.0,4.0,1.0,0.0,0.0,4.0,17.4,1.0
BB11004,0.4277286135693215,31.509475708007812,22,0.0,2.0,4.0,1.0,0.0,0.0,4.0,17.4,1.0
BB11008,0.05157894736842105,16.84082341194153,22,0.0,2.0,4.0,1.0,0.0,0.0,4.0,17.4,1.0
BB11009,0.34709193245778613,8.199812650680542,22,0.0,2.0,4.0,1.0,0.0,0.0,4.0,17.4,1.0
BB11010,0.19400077911959485,42.65243625640869,22,0.0,2.0,4.0,1.0,0.0,0.0,4.0,17.4,1.0
BB11001,0.9337474120082816,1.263395071029663,23,0.0,2.0,4.0,1.0,0.0,0.0,4.0,14.9,1.4
BB11002,0.07874015748031496,10.047723054885864,23,0.0,2.0,4.0,1.0,0.0,0.0,4.0,14.9,1.4
BB11003,0.3090249798549557,38.99771547317505,23,0.0,2.0,4.0,1.0,0.0,0.0,4.0,14.9,1.4
BB11004,0.4252704031465093,31.83168363571167,23,0.0,2.0,4.0,1.0,0.0,0.0,4.0,14.9,1.4
BB11008,0.04736842105263158,17.661012887954712,23,0.0,2.0,4.0,1.0,0.0,0.0,4.0,14.9,1.4
BB11009,0.2919020715630885,9.231525421142578,23,0.0,2.0,4.0,1.0,0.0,0.0,4.0,14.9,1.4
BB11010,0.2991819244253993,47.42417669296265,23,0.0,2.0,4.0,1.0,0.0,0.0,4.0,14.9,1.4
BB11001,0.9337474120082816,1.7877624034881592,24,0.0,2.0,4.0,1.0,0.0,0.0,4.0,17.1,2.9
BB11002,0.2151685393258427,11.526151180267334,24,0.0,2.0,4.0,1.0,0.0,0.0,4.0,17.1,2.9
BB11003,0.4012096774193548,41.635398149490356,24,0.0,2.0,4.0,1.0,0.0,0.0,4.0,17.1,2.9
BB11004,0.4139626352015733,35.05682373046875,24,0.0,2.0,4.0,1.0,0.0,0.0,4.0,17.1,2.9
BB11008,0.0,18.630175590515137,24,0.0,2.0,4.0,1.0,0.0,0.0,4.0,17.1,2.9
BB11009,0.33771106941838647,8.925414800643921,24,0.0,2.0,4.0,1.0,0.0,0.0,4.0,17.1,2.9
BB11010,0.28320997273081416,47.79698991775513,24,0.0,2.0,4.0,1.0,0.0,0.0,4.0,17.1,2.9
