seqName,SPS,time,iter,enf_mixte,vrac_mixte,helice_mixte,struct_mixte,enf_propre,struct_propre,helice_propre,openGap,extendGap
BB11010,0.22828204129333854,54.417784690856934,4,0.0,2.4,3.7,0.5,0.0,0.0,4.0,14.3,2.9
BB11002,0.3482893998878295,13.434711694717407,5,0.0,2.2,5.7,3.1,0.0,0.0,4.0,14.3,2.9
BB11003,0.435535858178888,48.79078793525696,5,0.0,2.2,5.7,3.1,0.0,0.0,4.0,14.3,2.9
BB11004,0.6258603736479843,41.215662240982056,5,0.0,2.2,5.7,3.1,0.0,0.0,4.0,14.3,2.9
BB11008,0.07473684210526316,19.552011251449585,5,0.0,2.2,5.7,3.1,0.0,0.0,4.0,14.3,2.9
BB11009,0.11819887429643527,10.586158514022827,5,0.0,2.2,5.7,3.1,0.0,0.0,4.0,14.3,2.9
BB11010,0.3794312426957538,54.87800860404968,5,0.0,2.2,5.7,3.1,0.0,0.0,4.0,14.3,2.9
BB11002,0.20089786756453423,14.583762168884277,6,0.0,1.6,5.8,4.0,0.0,0.0,4.0,14.3,2.9
BB11003,0.38396454472199837,48.248347759246826,6,0.0,1.6,5.8,4.0,0.0,0.0,4.0,14.3,2.9
BB11004,0.5863256271519921,39.683562994003296,6,0.0,1.6,5.8,4.0,0.0,0.0,4.0,14.3,2.9
BB11008,0.07473684210526316,19.82776951789856,6,0.0,1.6,5.8,4.0,0.0,0.0,4.0,14.3,2.9
BB11009,0.32082551594746717,10.335494041442871,6,0.0,1.6,5.8,4.0,0.0,0.0,4.0,14.3,2.9
BB11010,0.30853135956369304,55.16070771217346,6,0.0,1.6,5.8,4.0,0.0,0.0,4.0,14.3,2.9
BB11002,0.3015160022459292,14.69210958480835,7,0.0,2.9,5.3,3.7,0.0,0.0,4.0,14.3,2.9
BB11003,0.4383561643835616,48.45792579650879,7,0.0,2.9,5.3,3.7,0.0,0.0,4.0,14.3,2.9
BB11004,0.5993117010816126,40.163818359375,7,0.0,2.9,5.3,3.7,0.0,0.0,4.0,14.3,2.9
BB11008,0.07473684210526316,19.54596757888794,7,0.0,2.9,5.3,3.7,0.0,0.0,4.0,14.3,2.9
BB11009,0.10150375939849623,10.971210718154907,7,0.0,2.9,5.3,3.7,0.0,0.0,4.0,14.3,2.9
BB11010,0.36151149201402416,54.962191581726074,7,0.0,2.9,5.3,3.7,0.0,0.0,4.0,14.3,2.9
BB11002,0.1968592260235558,14.668018341064453,8,0.0,2.0,2.2,0.4,0.0,0.0,4.0,14.3,2.9
BB11003,0.2529245663574022,50.50735521316528,8,0.0,2.0,2.2,0.4,0.0,0.0,4.0,14.3,2.9
BB11004,0.2606984751598623,39.84355115890503,8,0.0,2.0,2.2,0.4,0.0,0.0,4.0,14.3,2.9
BB11008,0.0,20.935691356658936,8,0.0,2.0,2.2,0.4,0.0,0.0,4.0,14.3,2.9
BB11009,0.37523452157598497,10.357550859451294,8,0.0,2.0,2.2,0.4,0.0,0.0,4.0,14.3,2.9
BB11010,0.11569925983638489,54.301440715789795,8,0.0,2.0,2.2,0.4,0.0,0.0,4.0,14.3,2.9
BB11002,0.21978639685216414,14.54026460647583,9,0.0,3.0,2.5,3.0,0.0,0.0,4.0,14.3,2.9
BB11003,0.4572925060435133,48.59323716163635,9,0.0,3.0,2.5,3.0,0.0,0.0,4.0,14.3,2.9
BB11004,0.5095917363502214,40.74639177322388,9,0.0,3.0,2.5,3.0,0.0,0.0,4.0,14.3,2.9
BB11008,0.08526315789473685,19.396597385406494,9,0.0,3.0,2.5,3.0,0.0,0.0,4.0,14.3,2.9
BB11009,0.34398496240601506,9.631619691848755,9,0.0,3.0,2.5,3.0,0.0,0.0,4.0,14.3,2.9
BB11010,0.32567199065056485,55.82851195335388,9,0.0,3.0,2.5,3.0,0.0,0.0,4.0,14.3,2.9
BB11002,0.15401911186059583,13.934092044830322,10,0.0,1.2,4.7,0.5,0.0,0.0,4.0,14.3,2.9
BB11003,0.4032258064516129,48.136054277420044,10,0.0,1.2,4.7,0.5,0.0,0.0,4.0,14.3,2.9
BB11004,0.5383480825958702,39.323606729507446,10,0.0,1.2,4.7,0.5,0.0,0.0,4.0,14.3,2.9
BB11008,0.04736842105263158,19.539978742599487,10,0.0,1.2,4.7,0.5,0.0,0.0,4.0,14.3,2.9
BB11009,0.3545966228893058,10.310401916503906,10,0.0,1.2,4.7,0.5,0.0,0.0,4.0,14.3,2.9
BB11010,0.23685235683677444,54.10091519355774,10,0.0,1.2,4.7,0.5,0.0,0.0,4.0,14.3,2.9
BB11002,0.16863406408094436,15.09518027305603,11,0.0,1.5,2.7,0.1,0.0,0.0,4.0,14.3,2.9
BB11003,0.37016129032258066,48.95021319389343,11,0.0,1.5,2.7,0.1,0.0,0.0,4.0,14.3,2.9
BB11004,0.2808657156910969,39.03586721420288,11,0.0,1.5,2.7,0.1,0.0,0.0,4.0,14.3,2.9
BB11008,0.0,21.108150243759155,11,0.0,1.5,2.7,0.1,0.0,0.0,4.0,14.3,2.9
BB11009,0.34709193245778613,10.558087348937988,11,0.0,1.5,2.7,0.1,0.0,0.0,4.0,14.3,2.9
BB11010,0.11842617841838722,54.5050151348114,11,0.0,1.5,2.7,0.1,0.0,0.0,4.0,14.3,2.9
BB11002,0.33314606741573033,12.757938623428345,12,0.0,1.6,3.0,1.6,0.0,0.0,4.0,14.3,2.9
BB11003,0.42224012892828366,49.608964920043945,12,0.0,1.6,3.0,1.6,0.0,0.0,4.0,14.3,2.9
BB11004,0.5722713864306784,41.39094090461731,12,0.0,1.6,3.0,1.6,0.0,0.0,4.0,14.3,2.9
BB11008,0.08,19.713438749313354,12,0.0,1.6,3.0,1.6,0.0,0.0,4.0,14.3,2.9
BB11009,0.09022556390977443,9.934453248977661,12,0.0,1.6,3.0,1.6,0.0,0.0,4.0,14.3,2.9
BB11010,0.30385664199454615,54.39168834686279,12,0.0,1.6,3.0,1.6,0.0,0.0,4.0,14.3,2.9
BB11002,0.18483146067415732,15.063066244125366,13,0.0,2.1,5.9,0.3,0.0,0.0,4.0,14.3,2.9
BB11003,0.3235294117647059,50.24769163131714,13,0.0,2.1,5.9,0.3,0.0,0.0,4.0,14.3,2.9
BB11004,0.4655850540806293,40.51474738121033,13,0.0,2.1,5.9,0.3,0.0,0.0,4.0,14.3,2.9
BB11008,0.04736842105263158,21.07770276069641,13,0.0,2.1,5.9,0.3,0.0,0.0,4.0,14.3,2.9
BB11009,0.3452157598499062,11.044378757476807,13,0.0,2.1,5.9,0.3,0.0,0.0,4.0,14.3,2.9
BB11010,0.2910011686793923,59.917391538619995,13,0.0,2.1,5.9,0.3,0.0,0.0,4.0,14.3,2.9
BB11002,0.3490460157126824,13.742584466934204,14,0.0,2.8,4.9,1.1,0.0,0.0,4.0,14.3,2.9
BB11003,0.4081385979049154,51.16012763977051,14,0.0,2.8,4.9,1.1,0.0,0.0,4.0,14.3,2.9
BB11004,0.5619469026548672,40.01143550872803,14,0.0,2.8,4.9,1.1,0.0,0.0,4.0,14.3,2.9
BB11008,0.08,22.544018507003784,14,0.0,2.8,4.9,1.1,0.0,0.0,4.0,14.3,2.9
BB11009,0.09022556390977443,10.681831121444702,14,0.0,2.8,4.9,1.1,0.0,0.0,4.0,14.3,2.9
BB11010,0.3139851967276977,54.71844935417175,14,0.0,2.8,4.9,1.1,0.0,0.0,4.0,14.3,2.9
BB11002,0.37331838565022424,13.79767894744873,15,0.0,1.9,5.8,3.6,0.0,0.0,4.0,14.3,2.9
BB11003,0.435535858178888,51.56017732620239,15,0.0,1.9,5.8,3.6,0.0,0.0,4.0,14.3,2.9
BB11004,0.6227250368912937,41.527276039123535,15,0.0,1.9,5.8,3.6,0.0,0.0,4.0,14.3,2.9
BB11008,0.07473684210526316,19.793657779693604,15,0.0,1.9,5.8,3.6,0.0,0.0,4.0,14.3,2.9
BB11009,0.0300187617260788,11.155676126480103,15,0.0,1.9,5.8,3.6,0.0,0.0,4.0,14.3,2.9
BB11010,0.3428126217374367,59.61154818534851,15,0.0,1.9,5.8,3.6,0.0,0.0,4.0,14.3,2.9
BB11002,0.20449438202247192,14.060376167297363,16,0.0,2.1,5.0,0.6,0.0,0.0,4.0,14.3,2.9
BB11003,0.4137792103142627,50.92246150970459,16,0.0,2.1,5.0,0.6,0.0,0.0,4.0,14.3,2.9
BB11004,0.5781710914454278,41.81424570083618,16,0.0,2.1,5.0,0.6,0.0,0.0,4.0,14.3,2.9
BB11008,0.08,21.72378921508789,16,0.0,2.1,5.0,0.6,0.0,0.0,4.0,14.3,2.9
BB11009,0.32894736842105265,10.52195405960083,16,0.0,2.1,5.0,0.6,0.0,0.0,4.0,14.3,2.9
BB11010,0.21503700818075575,56.066142082214355,16,0.0,2.1,5.0,0.6,0.0,0.0,4.0,14.3,2.9
BB11002,0.20393258426966293,15.387934923171997,17,0.0,3.0,2.3,1.0,0.0,0.0,4.0,14.3,2.9
BB11003,0.4036290322580645,51.93139886856079,17,0.0,3.0,2.3,1.0,0.0,0.0,4.0,14.3,2.9
BB11004,0.5816125860373648,41.03915023803711,17,0.0,3.0,2.3,1.0,0.0,0.0,4.0,14.3,2.9
BB11008,0.056842105263157895,20.1666202545166,17,0.0,3.0,2.3,1.0,0.0,0.0,4.0,14.3,2.9
BB11009,0.34210526315789475,10.186094760894775,17,0.0,3.0,2.3,1.0,0.0,0.0,4.0,14.3,2.9
BB11010,0.30346708219711727,57.11091899871826,17,0.0,3.0,2.3,1.0,0.0,0.0,4.0,14.3,2.9
BB11002,0.3716367713004484,14.061407089233398,18,0.0,1.2,5.4,3.4,0.0,0.0,4.0,14.3,2.9
BB11003,0.4427880741337631,50.392048835754395,18,0.0,1.2,5.4,3.4,0.0,0.0,4.0,14.3,2.9
BB11004,0.6192818494835219,43.15782952308655,18,0.0,1.2,5.4,3.4,0.0,0.0,4.0,14.3,2.9
BB11008,0.07473684210526316,20.86249589920044,18,0.0,1.2,5.4,3.4,0.0,0.0,4.0,14.3,2.9
BB11009,0.0975609756097561,10.622254610061646,18,0.0,1.2,5.4,3.4,0.0,0.0,4.0,14.3,2.9
BB11010,0.3361901051811453,56.01801156997681,18,0.0,1.2,5.4,3.4,0.0,0.0,4.0,14.3,2.9
BB11002,0.1579539066891512,14.111538171768188,19,0.0,3.0,3.1,0.2,0.0,0.0,4.0,14.3,2.9
BB11003,0.3689516129032258,49.521734952926636,19,0.0,3.0,3.1,0.2,0.0,0.0,4.0,14.3,2.9
BB11004,0.2779144121987211,38.810240030288696,19,0.0,3.0,3.1,0.2,0.0,0.0,4.0,14.3,2.9
BB11008,0.04631578947368421,20.825398683547974,19,0.0,3.0,3.1,0.2,0.0,0.0,4.0,14.3,2.9
BB11009,0.37523452157598497,10.262305974960327,19,0.0,3.0,3.1,0.2,0.0,0.0,4.0,14.3,2.9
BB11010,0.13556680950525907,54.188148736953735,19,0.0,3.0,3.1,0.2,0.0,0.0,4.0,14.3,2.9
BB11002,0.2157303370786517,14.137608051300049,20,0.0,2.2,3.8,0.0,0.0,0.0,4.0,14.3,2.9
BB11003,0.39919354838709675,50.18451690673828,20,0.0,2.2,3.8,0.0,0.0,0.0,4.0,14.3,2.9
BB11004,0.40658800393313665,40.26009654998779,20,0.0,2.2,3.8,0.0,0.0,0.0,4.0,14.3,2.9
BB11008,0.04842105263157895,20.470487356185913,20,0.0,2.2,3.8,0.0,0.0,0.0,4.0,14.3,2.9
BB11009,0.34709193245778613,10.431743621826172,20,0.0,2.2,3.8,0.0,0.0,0.0,4.0,14.3,2.9
BB11010,0.28320997273081416,55.323166608810425,20,0.0,2.2,3.8,0.0,0.0,0.0,4.0,14.3,2.9
BB11002,0.349438202247191,13.571099042892456,21,0.0,1.8,5.0,1.8,0.0,0.0,4.0,14.3,2.9
BB11003,0.4427880741337631,51.60825705528259,21,0.0,1.8,5.0,1.8,0.0,0.0,4.0,14.3,2.9
BB11004,0.6583087512291053,40.36237096786499,21,0.0,1.8,5.0,1.8,0.0,0.0,4.0,14.3,2.9
BB11008,0.16421052631578947,19.72248911857605,21,0.0,1.8,5.0,1.8,0.0,0.0,4.0,14.3,2.9
BB11009,0.11654135338345864,10.423729181289673,21,0.0,1.8,5.0,1.8,0.0,0.0,4.0,14.3,2.9
BB11010,0.34826645890144137,57.23322129249573,21,0.0,1.8,5.0,1.8,0.0,0.0,4.0,14.3,2.9
BB11002,0.3609865470852018,13.478880882263184,22,0.0,1.9,5.9,3.1,0.0,0.0,4.0,14.3,2.9
BB11003,0.44399677679290894,50.16197633743286,22,0.0,1.9,5.9,3.1,0.0,0.0,4.0,14.3,2.9
BB11004,0.6035415641908509,45.26844573020935,22,0.0,1.9,5.9,3.1,0.0,0.0,4.0,14.3,2.9
BB11008,0.07473684210526316,21.36681318283081,22,0.0,1.9,5.9,3.1,0.0,0.0,4.0,14.3,2.9
BB11009,0.0975609756097561,11.243910074234009,22,0.0,1.9,5.9,3.1,0.0,0.0,4.0,14.3,2.9
BB11010,0.3307362680171406,55.22390270233154,22,0.0,1.9,5.9,3.1,0.0,0.0,4.0,14.3,2.9
BB11002,0.1461495222034851,14.430405139923096,23,0.0,2.2,4.5,0.1,0.0,0.0,4.0,14.3,2.9
BB11003,0.35846774193548386,51.80882143974304,23,0.0,2.2,4.5,0.1,0.0,0.0,4.0,14.3,2.9
BB11004,0.2808657156910969,44.772196531295776,23,0.0,2.2,4.5,0.1,0.0,0.0,4.0,14.3,2.9
BB11008,0.04631578947368421,20.86049246788025,23,0.0,2.2,4.5,0.1,0.0,0.0,4.0,14.3,2.9
BB11009,0.34709193245778613,10.370585918426514,23,0.0,2.2,4.5,0.1,0.0,0.0,4.0,14.3,2.9
BB11010,0.12543825477210752,54.513012647628784,23,0.0,2.2,4.5,0.1,0.0,0.0,4.0,14.3,2.9
BB11002,0.27078651685393257,13.223200559616089,24,0.0,1.0,4.3,1.2,0.0,0.0,4.0,14.3,2.9
BB11003,0.43110394842868655,48.6333441734314,24,0.0,1.0,4.3,1.2,0.0,0.0,4.0,14.3,2.9
BB11004,0.5565388397246804,39.80992603302002,24,0.0,1.0,4.3,1.2,0.0,0.0,4.0,14.3,2.9
BB11008,0.17684210526315788,19.578081369400024,24,0.0,1.0,4.3,1.2,0.0,0.0,4.0,14.3,2.9
BB11009,0.09193245778611632,10.594183921813965,24,0.0,1.0,4.3,1.2,0.0,0.0,4.0,14.3,2.9
BB11010,0.31593299571484224,55.249945402145386,24,0.0,1.0,4.3,1.2,0.0,0.0,4.0,14.3,2.9
BB11002,0.3381940549635446,15.623547554016113,25,0.0,2.3,5.7,2.3,0.0,0.0,4.0,14.3,2.9
BB11003,0.42707493956486703,49.50033473968506,25,0.0,2.3,5.7,2.3,0.0,0.0,4.0,14.3,2.9
BB11004,0.6524090462143559,40.41051912307739,25,0.0,2.3,5.7,2.3,0.0,0.0,4.0,14.3,2.9
BB11008,0.07684210526315789,20.143558263778687,25,0.0,2.3,5.7,2.3,0.0,0.0,4.0,14.3,2.9
BB11009,0.11654135338345864,9.976570844650269,25,0.0,2.3,5.7,2.3,0.0,0.0,4.0,14.3,2.9
BB11010,0.36930268796260224,54.06579542160034,25,0.0,2.3,5.7,2.3,0.0,0.0,4.0,14.3,2.9
BB11002,0.0930493273542601,15.830071210861206,26,0.0,2.5,6.0,3.4,0.0,0.0,4.0,14.3,2.9
BB11003,0.43190975020145045,50.64118313789368,26,0.0,2.5,6.0,3.4,0.0,0.0,4.0,14.3,2.9
BB11004,0.5937038858829317,41.66583585739136,26,0.0,2.5,6.0,3.4,0.0,0.0,4.0,14.3,2.9
BB11008,0.16105263157894736,20.491510152816772,26,0.0,2.5,6.0,3.4,0.0,0.0,4.0,14.3,2.9
BB11009,0.09774436090225563,11.120579957962036,26,0.0,2.5,6.0,3.4,0.0,0.0,4.0,14.3,2.9
BB11010,0.3393065835605765,58.16661047935486,26,0.0,2.5,6.0,3.4,0.0,0.0,4.0,14.3,2.9
BB11002,0.2565974171813588,15.524513959884644,27,0.0,2.7,5.6,3.4,0.0,0.0,4.0,14.3,2.9
BB11003,0.44319097502014504,51.00868225097656,27,0.0,2.7,5.6,3.4,0.0,0.0,4.0,14.3,2.9
BB11004,0.6263520157325467,41.94157290458679,27,0.0,2.7,5.6,3.4,0.0,0.0,4.0,14.3,2.9
BB11008,0.07473684210526316,20.37522268295288,27,0.0,2.7,5.6,3.4,0.0,0.0,4.0,14.3,2.9
BB11009,0.09774436090225563,11.16272497177124,27,0.0,2.7,5.6,3.4,0.0,0.0,4.0,14.3,2.9
BB11010,0.3657966497857421,56.730886936187744,27,0.0,2.7,5.6,3.4,0.0,0.0,4.0,14.3,2.9
BB11002,0.35185185185185186,15.34883165359497,28,0.0,2.7,5.5,2.6,0.0,0.0,4.0,14.3,2.9
BB11003,0.42224012892828366,50.45822620391846,28,0.0,2.7,5.5,2.6,0.0,0.0,4.0,14.3,2.9
BB11004,0.6504424778761062,41.99672317504883,28,0.0,2.7,5.5,2.6,0.0,0.0,4.0,14.3,2.9
BB11008,0.07473684210526316,20.37516736984253,28,0.0,2.7,5.5,2.6,0.0,0.0,4.0,14.3,2.9
BB11009,0.04878048780487805,11.110556602478027,28,0.0,2.7,5.5,2.6,0.0,0.0,4.0,14.3,2.9
BB11010,0.3673548889754577,56.74795722961426,28,0.0,2.7,5.5,2.6,0.0,0.0,4.0,14.3,2.9
BB11002,0.18268690275435637,13.388607740402222,29,0.0,2.1,4.8,0.7,0.0,0.0,4.0,14.3,2.9
BB11003,0.4145850120870266,51.0112030506134,29,0.0,2.1,4.8,0.7,0.0,0.0,4.0,14.3,2.9
BB11004,0.5683382497541789,40.935892820358276,29,0.0,2.1,4.8,0.7,0.0,0.0,4.0,14.3,2.9
BB11008,0.08,20.137598514556885,29,0.0,2.1,4.8,0.7,0.0,0.0,4.0,14.3,2.9
BB11009,0.3383458646616541,10.268287897109985,29,0.0,2.1,4.8,0.7,0.0,0.0,4.0,14.3,2.9
BB11010,0.30619400077911957,56.56847882270813,29,0.0,2.1,4.8,0.7,0.0,0.0,4.0,14.3,2.9
BB11002,0.2063937184520471,13.354527235031128,30,0.0,2.4,4.8,0.5,0.0,0.0,4.0,14.3,2.9
BB11003,0.4060483870967742,50.16441202163696,30,0.0,2.4,4.8,0.5,0.0,0.0,4.0,14.3,2.9
BB11004,0.5009832841691249,41.23669147491455,30,0.0,2.4,4.8,0.5,0.0,0.0,4.0,14.3,2.9
BB11008,0.07473684210526316,20.10651206970215,30,0.0,2.4,4.8,0.5,0.0,0.0,4.0,14.3,2.9
BB11009,0.3621013133208255,10.648327112197876,30,0.0,2.4,4.8,0.5,0.0,0.0,4.0,14.3,2.9
BB11010,0.22088040514218932,56.37495565414429,30,0.0,2.4,4.8,0.5,0.0,0.0,4.0,14.3,2.9
BB11002,0.1461495222034851,14.661000967025757,31,0.0,2.1,3.7,0.1,0.0,0.0,4.0,14.3,2.9
BB11003,0.35846774193548386,50.16747832298279,31,0.0,2.1,3.7,0.1,0.0,0.0,4.0,14.3,2.9
BB11004,0.2808657156910969,40.2861590385437,31,0.0,2.1,3.7,0.1,0.0,0.0,4.0,14.3,2.9
BB11008,0.04631578947368421,21.720749139785767,31,0.0,2.1,3.7,0.1,0.0,0.0,4.0,14.3,2.9
BB11009,0.34709193245778613,10.772656679153442,31,0.0,2.1,3.7,0.1,0.0,0.0,4.0,14.3,2.9
BB11010,0.12543825477210752,56.31981945037842,31,0.0,2.1,3.7,0.1,0.0,0.0,4.0,14.3,2.9
BB11002,0.2922990444069702,15.015968561172485,32,0.0,2.6,2.7,3.0,0.0,0.0,4.0,14.3,2.9
BB11003,0.4637389202256245,50.1253125667572,32,0.0,2.6,2.7,3.0,0.0,0.0,4.0,14.3,2.9
BB11004,0.49680275454992623,40.93495154380798,32,0.0,2.6,2.7,3.0,0.0,0.0,4.0,14.3,2.9
BB11008,0.08526315789473685,20.182719230651855,32,0.0,2.6,2.7,3.0,0.0,0.0,4.0,14.3,2.9
BB11009,0.39473684210526316,9.871227025985718,32,0.0,2.6,2.7,3.0,0.0,0.0,4.0,14.3,2.9
BB11010,0.333463186599143,55.24704384803772,32,0.0,2.6,2.7,3.0,0.0,0.0,4.0,14.3,2.9
BB11002,0.23919146546883774,13.893938064575195,33,0.0,2.4,5.8,2.4,0.0,0.0,4.0,14.3,2.9
BB11003,0.4331184528605963,47.54948663711548,33,0.0,2.4,5.8,2.4,0.0,0.0,4.0,14.3,2.9
BB11004,0.6179941002949852,38.57158017158508,33,0.0,2.4,5.8,2.4,0.0,0.0,4.0,14.3,2.9
BB11008,0.07684210526315789,18.95341682434082,33,0.0,2.4,5.8,2.4,0.0,0.0,4.0,14.3,2.9
BB11009,0.11654135338345864,9.627612113952637,33,0.0,2.4,5.8,2.4,0.0,0.0,4.0,14.3,2.9
BB11010,0.3708609271523179,52.86765909194946,33,0.0,2.4,5.8,2.4,0.0,0.0,4.0,14.3,2.9
BB11002,0.21548821548821548,14.465479850769043,34,0.0,2.6,4.2,3.6,0.0,0.0,4.0,14.3,2.9
BB11003,0.4427880741337631,47.07018256187439,34,0.0,2.6,4.2,3.6,0.0,0.0,4.0,14.3,2.9
BB11004,0.6460176991150443,38.585641860961914,34,0.0,2.6,4.2,3.6,0.0,0.0,4.0,14.3,2.9
BB11008,0.07684210526315789,18.94843077659607,34,0.0,2.6,4.2,3.6,0.0,0.0,4.0,14.3,2.9
BB11009,0.11842105263157894,10.576108455657959,34,0.0,2.6,4.2,3.6,0.0,0.0,4.0,14.3,2.9
BB11010,0.3669653291780288,53.197542667388916,34,0.0,2.6,4.2,3.6,0.0,0.0,4.0,14.3,2.9
BB11002,0.19595732734418866,14.07942008972168,35,0.0,2.6,3.7,3.6,0.0,0.0,4.0,14.3,2.9
BB11003,0.4262691377921031,47.24871230125427,35,0.0,2.6,3.7,3.6,0.0,0.0,4.0,14.3,2.9
BB11004,0.627826941986234,38.44323778152466,35,0.0,2.6,3.7,3.6,0.0,0.0,4.0,14.3,2.9
BB11008,0.08315789473684211,18.99954104423523,35,0.0,2.6,3.7,3.6,0.0,0.0,4.0,14.3,2.9
BB11009,0.09022556390977443,10.399662971496582,35,0.0,2.6,3.7,3.6,0.0,0.0,4.0,14.3,2.9
BB11010,0.374366965329178,52.81449365615845,35,0.0,2.6,3.7,3.6,0.0,0.0,4.0,14.3,2.9
BB11002,0.36174985978687607,13.570098161697388,36,0.0,1.2,2.5,3.6,0.0,0.0,4.0,14.3,2.9
BB11003,0.4774375503626108,46.774450063705444,36,0.0,1.2,2.5,3.6,0.0,0.0,4.0,14.3,2.9
BB11004,0.5521140609636185,38.72197914123535,36,0.0,1.2,2.5,3.6,0.0,0.0,4.0,14.3,2.9
BB11008,0.08526315789473685,18.866212606430054,36,0.0,1.2,2.5,3.6,0.0,0.0,4.0,14.3,2.9
BB11009,0.11654135338345864,9.61357307434082,36,0.0,1.2,2.5,3.6,0.0,0.0,4.0,14.3,2.9
BB11010,0.3287884690299961,52.945842027664185,36,0.0,1.2,2.5,3.6,0.0,0.0,4.0,14.3,2.9
BB11002,0.18605958403597528,13.559068441390991,37,0.0,2.9,4.1,0.3,0.0,0.0,4.0,14.3,2.9
BB11003,0.31466559226430296,46.80250096321106,37,0.0,2.9,4.1,0.3,0.0,0.0,4.0,14.3,2.9
BB11004,0.40707964601769914,38.16150498390198,37,0.0,2.9,4.1,0.3,0.0,0.0,4.0,14.3,2.9
BB11008,0.04736842105263158,19.055683374404907,37,0.0,2.9,4.1,0.3,0.0,0.0,4.0,14.3,2.9
BB11009,0.3545966228893058,10.081825017929077,37,0.0,2.9,4.1,0.3,0.0,0.0,4.0,14.3,2.9
BB11010,0.27347097779509155,52.83053731918335,37,0.0,2.9,4.1,0.3,0.0,0.0,4.0,14.3,2.9
BB11002,0.2157303370786517,13.691426992416382,38,0.0,1.9,2.5,0.0,0.0,0.0,4.0,14.3,2.9
BB11003,0.39919354838709675,46.57188081741333,38,0.0,1.9,2.5,0.0,0.0,0.0,4.0,14.3,2.9
BB11004,0.40658800393313665,37.89981818199158,38,0.0,1.9,2.5,0.0,0.0,0.0,4.0,14.3,2.9
