seqName,SPS,time,iter,struct_propre,extendGap,helice_mixte,openGap,enf_propre,enf_mixte,helice_propre,struct_mixte,vrac_mixte
BB11001,0.8045738045738046,1.7630949020385742,0,0.0,2.0,4.0,19.0,0.0,0.0,4.0,1.0,2.0
BB11001,0.8045738045738046,1.751133680343628,1,0.0,2.0,4.0,19.0,0.0,0.0,4.0,1.0,2.0
BB11001,0.8045738045738046,1.749234676361084,2,0.0,2.0,4.0,19.0,0.0,0.0,4.0,1.0,2.0
BB11001,0.8045738045738046,1.7639102935791016,3,0.0,2.0,4.0,19.0,0.0,0.0,4.0,1.0,2.0
BB11001,0.8045738045738046,1.7438151836395264,4,0.0,2.0,4.0,19.0,0.0,0.0,4.0,1.0,2.0
