seqName,SPS,time,iter,enf_mixte,vrac_mixte,helice_mixte,struct_mixte,enf_propre,struct_propre,helice_propre,openGap,extendGap
BB11003,0.25887096774193546,51.40066385269165,3,3.1,0.0,0.0,0.0,0.0,0.0,0.0,14.3,2.9
BB11004,0.4028529267092966,41.75754261016846,3,3.1,0.0,0.0,0.0,0.0,0.0,0.0,14.3,2.9
BB11008,0.05473684210526316,20.632423162460327,3,3.1,0.0,0.0,0.0,0.0,0.0,0.0,14.3,2.9
BB11009,0.3295668549905838,11.494093418121338,3,3.1,0.0,0.0,0.0,0.0,0.0,0.0,14.3,2.9
BB11010,0.2536034281262174,59.42107677459717,3,3.1,0.0,0.0,0.0,0.0,0.0,0.0,14.3,2.9
BB11001,0.7879417879417879,1.8373870849609375,4,1.4,0.0,0.0,0.0,0.0,0.0,0.0,14.3,2.9
BB11002,0.18370786516853932,15.413874626159668,4,1.4,0.0,0.0,0.0,0.0,0.0,0.0,14.3,2.9
BB11003,0.3024193548387097,52.0958731174469,4,1.4,0.0,0.0,0.0,0.0,0.0,0.0,14.3,2.9
BB11004,0.352680767338908,41.47664666175842,4,1.4,0.0,0.0,0.0,0.0,0.0,0.0,14.3,2.9
BB11008,0.056842105263157895,20.765673637390137,4,1.4,0.0,0.0,0.0,0.0,0.0,0.0,14.3,2.9
BB11009,0.38649155722326456,11.2429780960083,4,1.4,0.0,0.0,0.0,0.0,0.0,0.0,14.3,2.9
BB11010,0.22867160109076742,56.750794649124146,4,1.4,0.0,0.0,0.0,0.0,0.0,0.0,14.3,2.9
BB11001,0.7463617463617463,1.6869874000549316,5,2.4,0.0,0.0,0.0,0.0,0.0,0.0,14.3,2.9
BB11002,0.18483146067415732,14.269270896911621,5,2.4,0.0,0.0,0.0,0.0,0.0,0.0,14.3,2.9
BB11003,0.2709677419354839,51.03895950317383,5,2.4,0.0,0.0,0.0,0.0,0.0,0.0,14.3,2.9
BB11004,0.4033448106246926,41.268333196640015,5,2.4,0.0,0.0,0.0,0.0,0.0,0.0,14.3,2.9
BB11008,0.14947368421052631,20.43160057067871,5,2.4,0.0,0.0,0.0,0.0,0.0,0.0,14.3,2.9
BB11009,0.3295668549905838,11.453707695007324,5,2.4,0.0,0.0,0.0,0.0,0.0,0.0,14.3,2.9
BB11010,0.22945072068562525,57.074482440948486,5,2.4,0.0,0.0,0.0,0.0,0.0,0.0,14.3,2.9
BB11001,0.7463617463617463,1.6874885559082031,6,3.1,0.0,0.0,0.0,0.0,0.0,0.0,14.3,2.9
BB11002,0.19269662921348316,14.268801212310791,6,3.1,0.0,0.0,0.0,0.0,0.0,0.0,14.3,2.9
BB11003,0.25887096774193546,50.42661762237549,6,3.1,0.0,0.0,0.0,0.0,0.0,0.0,14.3,2.9
BB11004,0.4028529267092966,41.19194459915161,6,3.1,0.0,0.0,0.0,0.0,0.0,0.0,14.3,2.9
BB11008,0.05473684210526316,20.15187954902649,6,3.1,0.0,0.0,0.0,0.0,0.0,0.0,14.3,2.9
BB11009,0.3295668549905838,11.226102590560913,6,3.1,0.0,0.0,0.0,0.0,0.0,0.0,14.3,2.9
BB11010,0.2536034281262174,56.78379464149475,6,3.1,0.0,0.0,0.0,0.0,0.0,0.0,14.3,2.9
BB11001,0.7130977130977131,1.6939799785614014,7,2.9,0.0,0.0,0.0,0.0,0.0,0.0,14.3,2.9
BB11002,0.18483146067415732,14.196675062179565,7,2.9,0.0,0.0,0.0,0.0,0.0,0.0,14.3,2.9
BB11003,0.2657258064516129,50.803550481796265,7,2.9,0.0,0.0,0.0,0.0,0.0,0.0,14.3,2.9
BB11004,0.4131824889326119,41.87371206283569,7,2.9,0.0,0.0,0.0,0.0,0.0,0.0,14.3,2.9
BB11008,0.15157894736842106,20.758103609085083,7,2.9,0.0,0.0,0.0,0.0,0.0,0.0,14.3,2.9
BB11009,0.3333333333333333,11.582053661346436,7,2.9,0.0,0.0,0.0,0.0,0.0,0.0,14.3,2.9
BB11010,0.2485391507596416,57.987592697143555,7,2.9,0.0,0.0,0.0,0.0,0.0,0.0,14.3,2.9
BB11001,0.7463617463617463,2.123945474624634,8,3.5,0.0,0.0,0.0,0.0,0.0,0.0,14.3,2.9
BB11002,0.18483146067415732,15.943222761154175,8,3.5,0.0,0.0,0.0,0.0,0.0,0.0,14.3,2.9
BB11003,0.27298387096774196,56.661569356918335,8,3.5,0.0,0.0,0.0,0.0,0.0,0.0,14.3,2.9
BB11004,0.4028529267092966,56.90262842178345,8,3.5,0.0,0.0,0.0,0.0,0.0,0.0,14.3,2.9
BB11008,0.14947368421052631,26.007752656936646,8,3.5,0.0,0.0,0.0,0.0,0.0,0.0,14.3,2.9
BB11009,0.3295668549905838,14.468324184417725,8,3.5,0.0,0.0,0.0,0.0,0.0,0.0,14.3,2.9
BB11010,0.25282430853135957,69.72497224807739,8,3.5,0.0,0.0,0.0,0.0,0.0,0.0,14.3,2.9
BB11001,0.7463617463617463,2.17507004737854,9,3.4,0.0,0.0,0.0,0.0,0.0,0.0,14.3,2.9
BB11002,0.18483146067415732,18.771284580230713,9,3.4,0.0,0.0,0.0,0.0,0.0,0.0,14.3,2.9
BB11003,0.2770161290322581,60.03108191490173,9,3.4,0.0,0.0,0.0,0.0,0.0,0.0,14.3,2.9
BB11004,0.40678799803246435,48.77297782897949,9,3.4,0.0,0.0,0.0,0.0,0.0,0.0,14.3,2.9
BB11008,0.05473684210526316,24.58697772026062,9,3.4,0.0,0.0,0.0,0.0,0.0,0.0,14.3,2.9
BB11009,0.3295668549905838,14.210206270217896,9,3.4,0.0,0.0,0.0,0.0,0.0,0.0,14.3,2.9
BB11010,0.2493182703544994,66.45439028739929,9,3.4,0.0,0.0,0.0,0.0,0.0,0.0,14.3,2.9
BB11001,0.7463617463617463,1.9255919456481934,10,2.2,0.0,0.0,0.0,0.0,0.0,0.0,14.3,2.9
BB11002,0.18483146067415732,16.34884023666382,10,2.2,0.0,0.0,0.0,0.0,0.0,0.0,14.3,2.9
BB11003,0.2762096774193548,58.88580560684204,10,2.2,0.0,0.0,0.0,0.0,0.0,0.0,14.3,2.9
BB11004,0.40924741760944416,46.85505723953247,10,2.2,0.0,0.0,0.0,0.0,0.0,0.0,14.3,2.9
BB11008,0.05473684210526316,23.134679555892944,10,2.2,0.0,0.0,0.0,0.0,0.0,0.0,14.3,2.9
BB11009,0.327683615819209,12.90727162361145,10,2.2,0.0,0.0,0.0,0.0,0.0,0.0,14.3,2.9
BB11010,0.2259446825087651,65.6542022228241,10,2.2,0.0,0.0,0.0,0.0,0.0,0.0,14.3,2.9
BB11001,0.9254658385093167,1.8400259017944336,11,0.9,0.0,0.0,0.0,0.0,0.0,0.0,14.3,2.9
BB11002,0.18483146067415732,16.493546962738037,11,0.9,0.0,0.0,0.0,0.0,0.0,0.0,14.3,2.9
BB11003,0.29879032258064514,58.54539775848389,11,0.9,0.0,0.0,0.0,0.0,0.0,0.0,14.3,2.9
BB11004,0.33743236596163306,47.583123445510864,11,0.9,0.0,0.0,0.0,0.0,0.0,0.0,14.3,2.9
BB11008,0.15473684210526314,23.292332649230957,11,0.9,0.0,0.0,0.0,0.0,0.0,0.0,14.3,2.9
BB11009,0.37523452157598497,12.789426565170288,11,0.9,0.0,0.0,0.0,0.0,0.0,0.0,14.3,2.9
BB11010,0.22088040514218932,66.18942141532898,11,0.9,0.0,0.0,0.0,0.0,0.0,0.0,14.3,2.9
BB11001,0.927536231884058,1.9703397750854492,12,1.0,0.0,0.0,0.0,0.0,0.0,0.0,14.3,2.9
BB11002,0.18483146067415732,17.04698634147644,12,1.0,0.0,0.0,0.0,0.0,0.0,0.0,14.3,2.9
BB11003,0.2875,63.453248023986816,12,1.0,0.0,0.0,0.0,0.0,0.0,0.0,14.3,2.9
BB11004,0.34185932120019674,49.37301206588745,12,1.0,0.0,0.0,0.0,0.0,0.0,0.0,14.3,2.9
BB11008,0.15473684210526314,23.428566455841064,12,1.0,0.0,0.0,0.0,0.0,0.0,0.0,14.3,2.9
BB11009,0.38649155722326456,12.822227716445923,12,1.0,0.0,0.0,0.0,0.0,0.0,0.0,14.3,2.9
BB11010,0.18698870276587456,65.08147430419922,12,1.0,0.0,0.0,0.0,0.0,0.0,0.0,14.3,2.9
BB11001,0.7130977130977131,1.8295178413391113,13,3.0,0.0,0.0,0.0,0.0,0.0,0.0,14.3,2.9
BB11002,0.20168539325842696,16.2628014087677,13,3.0,0.0,0.0,0.0,0.0,0.0,0.0,14.3,2.9
BB11003,0.2725806451612903,58.24541878700256,13,3.0,0.0,0.0,0.0,0.0,0.0,0.0,14.3,2.9
BB11004,0.4097393015248401,47.77980089187622,13,3.0,0.0,0.0,0.0,0.0,0.0,0.0,14.3,2.9
BB11008,0.056842105263157895,22.98826789855957,13,3.0,0.0,0.0,0.0,0.0,0.0,0.0,14.3,2.9
BB11009,0.3295668549905838,13.001029253005981,13,3.0,0.0,0.0,0.0,0.0,0.0,0.0,14.3,2.9
BB11010,0.2539929879236463,64.35311532020569,13,3.0,0.0,0.0,0.0,0.0,0.0,0.0,14.3,2.9
BB11001,0.7130977130977131,1.9271647930145264,14,3.6,0.0,0.0,0.0,0.0,0.0,0.0,14.3,2.9
BB11002,0.19269662921348316,15.82760763168335,14,3.6,0.0,0.0,0.0,0.0,0.0,0.0,14.3,2.9
BB11003,0.2657258064516129,57.35590672492981,14,3.6,0.0,0.0,0.0,0.0,0.0,0.0,14.3,2.9
BB11004,0.40678799803246435,47.799291372299194,14,3.6,0.0,0.0,0.0,0.0,0.0,0.0,14.3,2.9
BB11008,0.06947368421052631,22.931166172027588,14,3.6,0.0,0.0,0.0,0.0,0.0,0.0,14.3,2.9
BB11009,0.3295668549905838,12.58266568183899,14,3.6,0.0,0.0,0.0,0.0,0.0,0.0,14.3,2.9
BB11010,0.25048694974678615,61.43267059326172,14,3.6,0.0,0.0,0.0,0.0,0.0,0.0,14.3,2.9
BB11001,0.927536231884058,1.7952935695648193,15,1.0,0.0,0.0,0.0,0.0,0.0,0.0,14.3,2.9
BB11002,0.18483146067415732,15.319846391677856,15,1.0,0.0,0.0,0.0,0.0,0.0,0.0,14.3,2.9
BB11003,0.2875,55.548842430114746,15,1.0,0.0,0.0,0.0,0.0,0.0,0.0,14.3,2.9
BB11004,0.34185932120019674,43.34772706031799,15,1.0,0.0,0.0,0.0,0.0,0.0,0.0,14.3,2.9
BB11008,0.15473684210526314,21.476083755493164,15,1.0,0.0,0.0,0.0,0.0,0.0,0.0,14.3,2.9
BB11009,0.38649155722326456,11.443768739700317,15,1.0,0.0,0.0,0.0,0.0,0.0,0.0,14.3,2.9
BB11010,0.18698870276587456,59.90625715255737,15,1.0,0.0,0.0,0.0,0.0,0.0,0.0,14.3,2.9
BB11001,0.7463617463617463,1.7571682929992676,16,2.3,0.0,0.0,0.0,0.0,0.0,0.0,14.3,2.9
BB11002,0.19269662921348316,15.610512971878052,16,2.3,0.0,0.0,0.0,0.0,0.0,0.0,14.3,2.9
BB11003,0.2717741935483871,59.12685942649841,16,2.3,0.0,0.0,0.0,0.0,0.0,0.0,14.3,2.9
BB11004,0.40039350713231675,50.5799081325531,16,2.3,0.0,0.0,0.0,0.0,0.0,0.0,14.3,2.9
BB11008,0.15157894736842106,22.005009651184082,16,2.3,0.0,0.0,0.0,0.0,0.0,0.0,14.3,2.9
BB11009,0.36585365853658536,12.314578533172607,16,2.3,0.0,0.0,0.0,0.0,0.0,0.0,14.3,2.9
BB11010,0.22750292169848071,60.227959632873535,16,2.3,0.0,0.0,0.0,0.0,0.0,0.0,14.3,2.9
BB11001,0.9254658385093167,1.7452044486999512,17,0.9,0.0,0.0,0.0,0.0,0.0,0.0,14.3,2.9
BB11002,0.18483146067415732,14.83287763595581,17,0.9,0.0,0.0,0.0,0.0,0.0,0.0,14.3,2.9
BB11003,0.29879032258064514,53.13615012168884,17,0.9,0.0,0.0,0.0,0.0,0.0,0.0,14.3,2.9
BB11004,0.33743236596163306,42.028722524642944,17,0.9,0.0,0.0,0.0,0.0,0.0,0.0,14.3,2.9
BB11008,0.15473684210526314,20.40762686729431,17,0.9,0.0,0.0,0.0,0.0,0.0,0.0,14.3,2.9
BB11009,0.37523452157598497,11.13414478302002,17,0.9,0.0,0.0,0.0,0.0,0.0,0.0,14.3,2.9
BB11010,0.22088040514218932,57.595271587371826,17,0.9,0.0,0.0,0.0,0.0,0.0,0.0,14.3,2.9
BB11001,0.7130977130977131,1.7291250228881836,18,3.6,0.0,0.0,0.0,0.0,0.0,0.0,14.3,2.9
BB11002,0.19269662921348316,14.309704065322876,18,3.6,0.0,0.0,0.0,0.0,0.0,0.0,14.3,2.9
BB11003,0.2657258064516129,50.75198483467102,18,3.6,0.0,0.0,0.0,0.0,0.0,0.0,14.3,2.9
BB11004,0.40678799803246435,41.601393938064575,18,3.6,0.0,0.0,0.0,0.0,0.0,0.0,14.3,2.9
BB11008,0.06947368421052631,20.72688126564026,18,3.6,0.0,0.0,0.0,0.0,0.0,0.0,14.3,2.9
BB11009,0.3295668549905838,11.408350467681885,18,3.6,0.0,0.0,0.0,0.0,0.0,0.0,14.3,2.9
BB11010,0.25048694974678615,58.826743364334106,18,3.6,0.0,0.0,0.0,0.0,0.0,0.0,14.3,2.9
BB11001,0.7463617463617463,1.861659049987793,19,3.5,0.0,0.0,0.0,0.0,0.0,0.0,14.3,2.9
BB11002,0.18483146067415732,15.211897611618042,19,3.5,0.0,0.0,0.0,0.0,0.0,0.0,14.3,2.9
BB11003,0.27298387096774196,56.13037610054016,19,3.5,0.0,0.0,0.0,0.0,0.0,0.0,14.3,2.9
BB11004,0.4028529267092966,43.48129391670227,19,3.5,0.0,0.0,0.0,0.0,0.0,0.0,14.3,2.9
BB11008,0.14947368421052631,22.644540309906006,19,3.5,0.0,0.0,0.0,0.0,0.0,0.0,14.3,2.9
BB11009,0.3295668549905838,12.766468048095703,19,3.5,0.0,0.0,0.0,0.0,0.0,0.0,14.3,2.9
BB11010,0.25282430853135957,59.39398145675659,19,3.5,0.0,0.0,0.0,0.0,0.0,0.0,14.3,2.9
BB11001,0.927536231884058,1.7526493072509766,20,1.0,0.0,0.0,0.0,0.0,0.0,0.0,14.3,2.9
BB11002,0.18483146067415732,14.876746654510498,20,1.0,0.0,0.0,0.0,0.0,0.0,0.0,14.3,2.9
BB11003,0.2875,50.15508437156677,20,1.0,0.0,0.0,0.0,0.0,0.0,0.0,14.3,2.9
BB11004,0.34185932120019674,39.232049226760864,20,1.0,0.0,0.0,0.0,0.0,0.0,0.0,14.3,2.9
BB11008,0.15473684210526314,19.569136381149292,20,1.0,0.0,0.0,0.0,0.0,0.0,0.0,14.3,2.9
BB11009,0.38649155722326456,10.821415901184082,20,1.0,0.0,0.0,0.0,0.0,0.0,0.0,14.3,2.9
BB11010,0.18698870276587456,56.047929525375366,20,1.0,0.0,0.0,0.0,0.0,0.0,0.0,14.3,2.9
BB11001,0.7130977130977131,1.7546939849853516,21,3.7,0.0,0.0,0.0,0.0,0.0,0.0,14.3,2.9
BB11002,0.18483146067415732,15.319644927978516,21,3.7,0.0,0.0,0.0,0.0,0.0,0.0,14.3,2.9
BB11003,0.28346774193548385,56.593377351760864,21,3.7,0.0,0.0,0.0,0.0,0.0,0.0,14.3,2.9
BB11004,0.4072798819478603,42.11086940765381,21,3.7,0.0,0.0,0.0,0.0,0.0,0.0,14.3,2.9
BB11008,0.06736842105263158,20.792344331741333,21,3.7,0.0,0.0,0.0,0.0,0.0,0.0,14.3,2.9
BB11009,0.3182674199623352,11.473272562026978,21,3.7,0.0,0.0,0.0,0.0,0.0,0.0,14.3,2.9
BB11010,0.24737047136735488,68.08742594718933,21,3.7,0.0,0.0,0.0,0.0,0.0,0.0,14.3,2.9
BB11001,0.7463617463617463,1.8133161067962646,22,3.5,0.0,0.0,0.0,0.0,0.0,0.0,14.3,2.9
BB11002,0.18483146067415732,15.177000045776367,22,3.5,0.0,0.0,0.0,0.0,0.0,0.0,14.3,2.9
BB11003,0.27298387096774196,52.65613389015198,22,3.5,0.0,0.0,0.0,0.0,0.0,0.0,14.3,2.9
BB11004,0.4028529267092966,42.178842306137085,22,3.5,0.0,0.0,0.0,0.0,0.0,0.0,14.3,2.9
BB11008,0.14947368421052631,24.40590262413025,22,3.5,0.0,0.0,0.0,0.0,0.0,0.0,14.3,2.9
BB11009,0.3295668549905838,11.55433201789856,22,3.5,0.0,0.0,0.0,0.0,0.0,0.0,14.3,2.9
BB11010,0.25282430853135957,58.05587983131409,22,3.5,0.0,0.0,0.0,0.0,0.0,0.0,14.3,2.9
BB11001,0.7879417879417879,1.706023931503296,23,0.4,0.0,0.0,0.0,0.0,0.0,0.0,14.3,2.9
BB11002,0.20168539325842696,14.255563735961914,23,0.4,0.0,0.0,0.0,0.0,0.0,0.0,14.3,2.9
BB11003,0.2721774193548387,57.03548741340637,23,0.4,0.0,0.0,0.0,0.0,0.0,0.0,14.3,2.9
BB11004,0.30398425971470733,44.951873540878296,23,0.4,0.0,0.0,0.0,0.0,0.0,0.0,14.3,2.9
BB11008,0.056842105263157895,20.692477464675903,23,0.4,0.0,0.0,0.0,0.0,0.0,0.0,14.3,2.9
BB11009,0.37335834896810505,11.542059421539307,23,0.4,0.0,0.0,0.0,0.0,0.0,0.0,14.3,2.9
BB11010,0.22906116088819634,58.33737325668335,23,0.4,0.0,0.0,0.0,0.0,0.0,0.0,14.3,2.9
BB11001,0.7556935817805382,1.7055363655090332,24,0.3,0.0,0.0,0.0,0.0,0.0,0.0,14.3,2.9
BB11002,0.19325842696629214,14.967403888702393,24,0.3,0.0,0.0,0.0,0.0,0.0,0.0,14.3,2.9
BB11003,0.2713709677419355,52.742602825164795,24,0.3,0.0,0.0,0.0,0.0,0.0,0.0,14.3,2.9
BB11004,0.3077679449360865,43.285531520843506,24,0.3,0.0,0.0,0.0,0.0,0.0,0.0,14.3,2.9
BB11008,0.056842105263157895,20.936481952667236,24,0.3,0.0,0.0,0.0,0.0,0.0,0.0,14.3,2.9
BB11009,0.3827392120075047,11.34335732460022,24,0.3,0.0,0.0,0.0,0.0,0.0,0.0,14.3,2.9
BB11010,0.1753019088430074,57.95563292503357,24,0.3,0.0,0.0,0.0,0.0,0.0,0.0,14.3,2.9
BB11001,0.7463617463617463,1.886005163192749,25,3.3,0.0,0.0,0.0,0.0,0.0,0.0,14.3,2.9
BB11002,0.19269662921348316,16.07607340812683,25,3.3,0.0,0.0,0.0,0.0,0.0,0.0,14.3,2.9
BB11003,0.2717741935483871,51.21262764930725,25,3.3,0.0,0.0,0.0,0.0,0.0,0.0,14.3,2.9
BB11004,0.4072798819478603,41.01023769378662,25,3.3,0.0,0.0,0.0,0.0,0.0,0.0,14.3,2.9
BB11008,0.16210526315789472,20.52537989616394,25,3.3,0.0,0.0,0.0,0.0,0.0,0.0,14.3,2.9
BB11009,0.3295668549905838,11.503228187561035,25,3.3,0.0,0.0,0.0,0.0,0.0,0.0,14.3,2.9
BB11010,0.25048694974678615,57.685757875442505,25,3.3,0.0,0.0,0.0,0.0,0.0,0.0,14.3,2.9
BB11001,0.7463617463617463,1.7000226974487305,26,2.4,0.0,0.0,0.0,0.0,0.0,0.0,14.3,2.9
BB11002,0.18483146067415732,14.393294334411621,26,2.4,0.0,0.0,0.0,0.0,0.0,0.0,14.3,2.9
BB11003,0.2709677419354839,50.5827362537384,26,2.4,0.0,0.0,0.0,0.0,0.0,0.0,14.3,2.9
BB11004,0.4033448106246926,43.46735954284668,26,2.4,0.0,0.0,0.0,0.0,0.0,0.0,14.3,2.9
BB11008,0.14947368421052631,21.58755850791931,26,2.4,0.0,0.0,0.0,0.0,0.0,0.0,14.3,2.9
BB11009,0.3295668549905838,13.851529121398926,26,2.4,0.0,0.0,0.0,0.0,0.0,0.0,14.3,2.9
BB11010,0.22945072068562525,65.49606132507324,26,2.4,0.0,0.0,0.0,0.0,0.0,0.0,14.3,2.9
BB11001,0.927536231884058,1.7261531352996826,27,1.7,0.0,0.0,0.0,0.0,0.0,0.0,14.3,2.9
BB11002,0.1842696629213483,14.46025037765503,27,1.7,0.0,0.0,0.0,0.0,0.0,0.0,14.3,2.9
BB11003,0.3096774193548387,50.767321825027466,27,1.7,0.0,0.0,0.0,0.0,0.0,0.0,14.3,2.9
BB11004,0.3497294638465322,42.05745530128479,27,1.7,0.0,0.0,0.0,0.0,0.0,0.0,14.3,2.9
BB11008,0.056842105263157895,20.540061473846436,27,1.7,0.0,0.0,0.0,0.0,0.0,0.0,14.3,2.9
BB11009,0.3696060037523452,11.361671447753906,27,1.7,0.0,0.0,0.0,0.0,0.0,0.0,14.3,2.9
BB11010,0.17413322945072068,57.364038705825806,27,1.7,0.0,0.0,0.0,0.0,0.0,0.0,14.3,2.9
BB11001,0.7463617463617463,1.7402801513671875,28,2.2,0.0,0.0,0.0,0.0,0.0,0.0,14.3,2.9
BB11002,0.18483146067415732,14.005950927734375,28,2.2,0.0,0.0,0.0,0.0,0.0,0.0,14.3,2.9
BB11003,0.2762096774193548,53.24453258514404,28,2.2,0.0,0.0,0.0,0.0,0.0,0.0,14.3,2.9
BB11004,0.40924741760944416,42.61597657203674,28,2.2,0.0,0.0,0.0,0.0,0.0,0.0,14.3,2.9
BB11008,0.05473684210526316,20.68099808692932,28,2.2,0.0,0.0,0.0,0.0,0.0,0.0,14.3,2.9
BB11009,0.327683615819209,11.266753911972046,28,2.2,0.0,0.0,0.0,0.0,0.0,0.0,14.3,2.9
BB11010,0.2259446825087651,56.13914656639099,28,2.2,0.0,0.0,0.0,0.0,0.0,0.0,14.3,2.9
BB11001,0.7879417879417879,1.725588083267212,29,1.1,0.0,0.0,0.0,0.0,0.0,0.0,14.3,2.9
BB11002,0.19325842696629214,14.597274780273438,29,1.1,0.0,0.0,0.0,0.0,0.0,0.0,14.3,2.9
BB11003,0.28225806451612906,51.52607607841492,29,1.1,0.0,0.0,0.0,0.0,0.0,0.0,14.3,2.9
BB11004,0.3571077225774717,43.275290966033936,29,1.1,0.0,0.0,0.0,0.0,0.0,0.0,14.3,2.9
BB11008,0.056842105263157895,20.59071135520935,29,1.1,0.0,0.0,0.0,0.0,0.0,0.0,14.3,2.9
BB11009,0.3883677298311445,11.587015151977539,29,1.1,0.0,0.0,0.0,0.0,0.0,0.0,14.3,2.9
BB11010,0.22088040514218932,57.69646334648132,29,1.1,0.0,0.0,0.0,0.0,0.0,0.0,14.3,2.9
BB11001,0.7463617463617463,1.7396252155303955,30,2.3,0.0,0.0,0.0,0.0,0.0,0.0,14.3,2.9
BB11002,0.19269662921348316,15.862412452697754,30,2.3,0.0,0.0,0.0,0.0,0.0,0.0,14.3,2.9
BB11003,0.2717741935483871,58.690600872039795,30,2.3,0.0,0.0,0.0,0.0,0.0,0.0,14.3,2.9
BB11004,0.40039350713231675,41.189093351364136,30,2.3,0.0,0.0,0.0,0.0,0.0,0.0,14.3,2.9
BB11008,0.15157894736842106,20.96774911880493,30,2.3,0.0,0.0,0.0,0.0,0.0,0.0,14.3,2.9
BB11009,0.36585365853658536,11.155300378799438,30,2.3,0.0,0.0,0.0,0.0,0.0,0.0,14.3,2.9
BB11010,0.22750292169848071,57.10356259346008,30,2.3,0.0,0.0,0.0,0.0,0.0,0.0,14.3,2.9
BB11001,0.7130977130977131,1.7100629806518555,31,2.9,0.0,0.0,0.0,0.0,0.0,0.0,14.3,2.9
BB11002,0.18483146067415732,14.487769365310669,31,2.9,0.0,0.0,0.0,0.0,0.0,0.0,14.3,2.9
BB11003,0.2657258064516129,54.2599675655365,31,2.9,0.0,0.0,0.0,0.0,0.0,0.0,14.3,2.9
BB11004,0.4131824889326119,44.55355930328369,31,2.9,0.0,0.0,0.0,0.0,0.0,0.0,14.3,2.9
BB11008,0.15157894736842106,21.147682905197144,31,2.9,0.0,0.0,0.0,0.0,0.0,0.0,14.3,2.9
BB11009,0.3333333333333333,11.71875,31,2.9,0.0,0.0,0.0,0.0,0.0,0.0,14.3,2.9
BB11010,0.2485391507596416,57.31234812736511,31,2.9,0.0,0.0,0.0,0.0,0.0,0.0,14.3,2.9
BB11001,0.7463617463617463,1.7341117858886719,32,2.4,0.0,0.0,0.0,0.0,0.0,0.0,14.3,2.9
BB11002,0.18483146067415732,14.558476448059082,32,2.4,0.0,0.0,0.0,0.0,0.0,0.0,14.3,2.9
BB11003,0.2709677419354839,51.32027292251587,32,2.4,0.0,0.0,0.0,0.0,0.0,0.0,14.3,2.9
BB11004,0.4033448106246926,41.9398512840271,32,2.4,0.0,0.0,0.0,0.0,0.0,0.0,14.3,2.9
BB11008,0.14947368421052631,20.58767557144165,32,2.4,0.0,0.0,0.0,0.0,0.0,0.0,14.3,2.9
BB11009,0.3295668549905838,11.437287092208862,32,2.4,0.0,0.0,0.0,0.0,0.0,0.0,14.3,2.9
